"","AlertCategory","NetworkEventType","NetworkInteractionType","DataTransferVolume_IN","DataTransferVolume_OUT","TransactionsPerSession","NetworkAccessFrequency","UserActivityLevel","SessionIntegrityCheck","ResourceUtilizationFlag","SecurityRiskLevel","ResponseTime","Classification"
"29961","Warning","PolicyViolation","Suspicious",139103357,181126785,39006,41472,5,TRUE,FALSE,152275894,23.83528,"Normal"
"177686","Warning","PolicyViolation","Anomalous",135657933,113894513,26114,30357,5,FALSE,FALSE,173611028,32.9208,"Normal"
"181575","Warning","PolicyViolation","Anomalous",122993665,133571277,28086,29219,4,FALSE,TRUE,132791000,24.10771,"Normal"
"76008","Warning","PolicyViolation","Anomalous",133294160,104499746,24854,26362,6,FALSE,FALSE,138083014,39.91433,"Normal"
"138905","Warning","PolicyViolation","Anomalous",133907536,146035418,35822,27918,8,FALSE,FALSE,149067944,29.73635,"Normal"
"76291","Warning","PolicyViolation","Anomalous",125260217,126688626,26395,36426,4,FALSE,TRUE,147526522,42.52897,"Normal"
"170094","Warning","PolicyViolation","Anomalous",120998274,122887761,26263,36018,4,TRUE,TRUE,190726947,32.31438,"Normal"
"39286","Warning","PolicyViolation","Anomalous",133402210,153230780,35026,25527,6,FALSE,FALSE,127711679,33.8441,"Normal"
"470019","Warning","PolicyViolation","Suspicious",123525662,151823805,31648,25453,4,FALSE,TRUE,180946333,31.71233,"Normal"
"238649","Warning","PolicyViolation","Suspicious",126828151,111306135,30462,35116,7,TRUE,FALSE,92242336,33.39808,"Normal"
"219773","Warning","PolicyViolation","Suspicious",132788002,194279748,44218,37818,7,TRUE,FALSE,114015052,39.56347,"Normal"
"23892","Warning","PolicyViolation","Critical",133219297,93703400,24011,39428,7,TRUE,FALSE,162627104,33.53573,"Normal"
"177693","Warning","PolicyViolation","Anomalous",122361125,137571691,30092,43069,5,FALSE,TRUE,100126167,31.06493,"Normal"
"114563","Warning","PolicyViolation","Elevated",127632676,210313130,46175,28888,6,TRUE,FALSE,176106790,29.66105,"Normal"
"320106","Informational","PolicyViolation","Critical",131061495,75517516,18394,30253,5,TRUE,FALSE,133827998,17.39982,"Normal"
"250969","Warning","PolicyViolation","Suspicious",162482491,96933974,32430,33346,7,FALSE,FALSE,182227308,23.99176,"Normal"
"186013","Warning","PolicyViolation","Suspicious",124139654,147875143,32836,31555,5,FALSE,FALSE,113639547,27.03201,"Normal"
"179524","Alert","PolicyViolation","Suspicious",152824602,99044893,30973,24010,7,FALSE,FALSE,118255733,19.4308,"Normal"
"302514","Warning","ThreatDetected","Anomalous",130775998,146968027,35948,28979,8,FALSE,FALSE,183368382,34.02512,"Normal"
"334870","Warning","PolicyViolation","Anomalous",128891757,121871312,26563,23046,4,TRUE,FALSE,165104503,24.57613,"Normal"
"8895","Informational","PolicyViolation","Anomalous",132149396,143233951,31969,37071,6,FALSE,FALSE,224775073,23.99849,"Normal"
"242756","Warning","PolicyViolation","Elevated",128183420,210988628,45861,25384,5,FALSE,TRUE,141645642,21.00719,"Normal"
"276656","Warning","PolicyViolation","Suspicious",128449218,153455244,35310,29942,6,TRUE,FALSE,168087400,19.77431,"Normal"
"355529","Warning","PolicyViolation","Suspicious",139999311,163025726,36887,39778,6,FALSE,FALSE,145752273,34.91809,"Normal"
"267367","Warning","PolicyViolation","Anomalous",122509919,106463600,24242,36229,5,FALSE,FALSE,122679434,31.13244,"Normal"
"197950","Warning","PolicyViolation","Anomalous",131998992,143853322,32721,33305,6,TRUE,FALSE,169793152,12.55338,"Normal"
"240873","Warning","NormalOperation","Suspicious",126870849,153617615,33578,21430,5,TRUE,FALSE,171364004,25.42617,"Normal"
"424807","Warning","PolicyViolation","Suspicious",134575921,157671053,34745,27823,5,FALSE,FALSE,154902558,23.4191,"Normal"
"191581","Warning","PolicyViolation","Suspicious",140486842,190480392,41392,30994,6,TRUE,FALSE,149349137,15.70054,"Normal"
"400541","Warning","PolicyViolation","Elevated",136120110,236443456,50089,31393,5,TRUE,FALSE,160815508,16.9662,"Normal"
"217414","Warning","PolicyViolation","Suspicious",131549236,171207430,38379,31099,6,FALSE,FALSE,147442199,29.29982,"Normal"
"150804","Warning","PolicyViolation","Anomalous",123865023,127460412,27525,35757,5,FALSE,FALSE,115905553,16.08746,"Normal"
"339971","Warning","PolicyViolation","Suspicious",134762508,155877445,34505,28606,5,FALSE,FALSE,99928658,21.83945,"Normal"
"445964","Warning","PolicyViolation","Suspicious",140133682,157719329,36526,27856,6,TRUE,FALSE,170967845,28.09771,"Normal"
"118604","Warning","PolicyViolation","Anomalous",129674920,139222302,31853,28191,6,FALSE,FALSE,143776784,30.10741,"Normal"
"247498","Warning","PolicyViolation","Suspicious",125261708,155641314,33255,30859,4,TRUE,TRUE,163478265,33.12359,"Normal"
"84349","Warning","PolicyViolation","Suspicious",124325881,173672435,38680,26752,6,FALSE,FALSE,155294619,27.61898,"Normal"
"332975","Warning","PolicyViolation","Elevated",130806952,213220592,45627,34923,5,FALSE,TRUE,165175118,23.27546,"Normal"
"155785","Warning","PolicyViolation","Suspicious",124498348,170571365,37618,28726,5,TRUE,FALSE,105590762,22.97911,"Normal"
"289073","Informational","PolicyViolation","Suspicious",131751147,168435720,36088,44740,4,FALSE,TRUE,177981095,26.03187,"Normal"
"107687","Warning","NormalOperation","Anomalous",142157042,97243517,25189,41028,5,TRUE,FALSE,207626395,33.31784,"Normal"
"168956","Warning","PolicyViolation","Critical",127665756,82195677,21258,27234,6,TRUE,FALSE,161928845,33.10775,"Normal"
"393668","Warning","PolicyViolation","Anomalous",135017800,134190489,30538,28133,6,TRUE,FALSE,129337040,31.91005,"Normal"
"30385","Warning","PolicyViolation","Anomalous",122738381,143278029,29054,29603,3,TRUE,TRUE,201904712,29.64738,"Normal"
"9430","Warning","PolicyViolation","Anomalous",128850254,124672205,27210,35071,4,FALSE,TRUE,142758900,41.56576,"Normal"
"312551","Warning","PolicyViolation","Anomalous",125746898,142403025,32449,44508,6,TRUE,FALSE,146190139,36.78618,"Normal"
"8622","Warning","PolicyViolation","Anomalous",129088718,140222593,30154,26511,4,FALSE,FALSE,149795410,37.96355,"Normal"
"136131","Warning","PolicyViolation","Anomalous",120929164,139955673,31002,29205,5,FALSE,FALSE,206540657,17.86212,"Normal"
"250101","Warning","ThreatDetected","Suspicious",136029789,192041273,41184,29406,5,TRUE,FALSE,176350781,26.97983,"Normal"
"381348","Warning","PolicyViolation","Anomalous",133117357,121403533,27081,35003,4,FALSE,FALSE,126002527,31.10524,"Normal"
"180938","Warning","PolicyViolation","Suspicious",134548523,159167043,35479,23607,5,TRUE,FALSE,198163801,34.56247,"Normal"
"293772","Warning","PolicyViolation","Suspicious",138598049,179123454,39351,31062,6,FALSE,FALSE,94457372,28.01985,"Normal"
"288320","Warning","PolicyViolation","Anomalous",127899275,134134868,29806,28147,5,FALSE,FALSE,164195307,27.35777,"Normal"
"162735","Alert","PolicyViolation","Elevated",143282551,214746489,47221,32854,6,FALSE,FALSE,146327143,36.50556,"Normal"
"451801","Warning","PolicyViolation","Suspicious",130948911,174158469,38483,38668,5,FALSE,FALSE,131483257,32.43242,"Normal"
"27759","Warning","PolicyViolation","Suspicious",137143435,180974933,39415,25038,5,TRUE,FALSE,171567626,25.46533,"Normal"
"127240","Warning","PolicyViolation","Suspicious",126981780,151235141,34154,35894,6,TRUE,FALSE,100553074,28.65852,"Normal"
"387144","Warning","PolicyViolation","Elevated",132520779,217725070,46848,32154,5,FALSE,TRUE,140987915,39.63107,"Normal"
"366108","Alert","PolicyViolation","Anomalous",133363348,116748295,25346,31630,5,FALSE,FALSE,184372167,35.68486,"Normal"
"199962","Warning","PolicyViolation","Anomalous",92522107,126288724,23777,37992,4,TRUE,TRUE,183967719,29.87092,"Normal"
"260943","Warning","PolicyViolation","Suspicious",118014524,110524986,30175,20181,7,FALSE,FALSE,135206107,22.62997,"Normal"
"419","Warning","PolicyViolation","Suspicious",134878863,151865689,34519,31603,6,TRUE,FALSE,161880108,32.45998,"Normal"
"447181","Warning","PolicyViolation","Anomalous",135724537,139574519,31568,27903,6,FALSE,FALSE,178906099,41.0849,"Normal"
"465531","Warning","NormalOperation","Anomalous",139785301,144730778,32281,40127,5,TRUE,FALSE,164662902,24.18276,"Normal"
"243547","Warning","PolicyViolation","Suspicious",184114530,110491370,31393,31711,5,TRUE,FALSE,235829098,28.93508,"Normal"
"427531","Warning","NormalOperation","Anomalous",133257731,141972965,30809,42514,5,TRUE,FALSE,107035800,26.1525,"Normal"
"118001","Warning","PolicyViolation","Suspicious",131711141,179362848,39973,40697,6,TRUE,FALSE,135452211,29.26945,"Normal"
"268781","Warning","PolicyViolation","Suspicious",137453571,173023247,38449,33258,6,FALSE,FALSE,80391858,30.32942,"Normal"
"147242","Warning","NormalOperation","Anomalous",129074075,150588670,32834,28271,5,FALSE,FALSE,145804890,29.08396,"Normal"
"5059","Warning","PolicyViolation","Suspicious",123271787,193753816,41781,37301,5,FALSE,TRUE,165126716,30.23186,"Normal"
"305478","Warning","NormalOperation","Suspicious",132937294,194935610,44432,47202,7,FALSE,FALSE,188034784,18.41445,"Normal"
"352636","Warning","PolicyViolation","Suspicious",128885653,142268432,30153,25677,4,TRUE,TRUE,101301871,28.13415,"Normal"
"60543","Warning","PolicyViolation","Anomalous",123527809,133978683,30130,35636,5,TRUE,FALSE,108080010,32.69463,"Normal"
"402292","Warning","PolicyViolation","Anomalous",132911061,141016683,31812,24652,6,FALSE,FALSE,165992428,40.22087,"Normal"
"30647","Warning","PolicyViolation","Anomalous",132520264,139173094,32789,32006,7,TRUE,FALSE,110613873,35.01576,"Normal"
"346322","Warning","PolicyViolation","Critical",130464483,101771121,23918,40015,6,TRUE,FALSE,218404164,21.43987,"Normal"
"142636","Warning","NormalOperation","Anomalous",134394263,132030905,30597,30610,5,TRUE,FALSE,136259759,31.03494,"Normal"
"358353","Warning","PolicyViolation","Anomalous",127220786,118753841,25053,41391,4,FALSE,FALSE,138922204,19.84574,"Normal"
"52165","Warning","ThreatDetected","Suspicious",139397535,121711588,32536,28016,7,FALSE,FALSE,154438326,27.42193,"Normal"
"73534","Warning","PolicyViolation","Anomalous",134931504,99915020,23873,28052,6,FALSE,FALSE,175745449,26.56884,"Normal"
"457281","Warning","ThreatDetected","Suspicious",139680178,166199053,36032,44324,5,TRUE,FALSE,164706415,22.23711,"Normal"
"388617","Warning","PolicyViolation","Anomalous",119925994,124354159,28571,37694,6,TRUE,FALSE,165349705,19.4472,"Normal"
"396853","Warning","PolicyViolation","Suspicious",134559619,183619954,40646,40910,6,TRUE,FALSE,181965073,24.15088,"Normal"
"450672","Warning","PolicyViolation","Suspicious",119969023,147340792,31524,51596,5,TRUE,TRUE,109761551,32.27087,"Normal"
"198785","Warning","PolicyViolation","Suspicious",127842909,162045649,35017,34553,5,TRUE,FALSE,93391501,32.7568,"Normal"
"66345","Warning","PolicyViolation","Suspicious",132973026,162706967,36983,36661,6,TRUE,FALSE,183508235,29.38877,"Normal"
"88586","Warning","PolicyViolation","Anomalous",127738333,136091222,31333,32848,7,FALSE,FALSE,114702795,25.61294,"Normal"
"119136","Warning","PolicyViolation","Suspicious",135212171,137097979,30095,45559,4,TRUE,FALSE,121292410,32.65397,"Normal"
"415326","Warning","PolicyViolation","Suspicious",127129726,168420399,38134,29736,6,FALSE,FALSE,108276283,28.67912,"Normal"
"1765","Warning","PolicyViolation","Anomalous",129034923,130735932,31533,30524,6,FALSE,FALSE,194568327,40.07073,"Normal"
"456109","Warning","PolicyViolation","Critical",125204056,87435738,22132,31965,6,FALSE,FALSE,123231464,26.03406,"Normal"
"59895","Warning","PolicyViolation","Suspicious",130749373,195448949,44236,42909,7,TRUE,FALSE,137005838,26.93829,"Normal"
"473459","Warning","NormalOperation","Suspicious",120600805,166287994,36107,22943,5,FALSE,TRUE,159664433,15.72869,"Normal"
"197615","Warning","PolicyViolation","Anomalous",129947196,150183652,33181,33249,5,TRUE,FALSE,173048542,19.00311,"Normal"
"288703","Warning","PolicyViolation","Anomalous",130699861,148320695,32908,34855,6,FALSE,FALSE,189261692,23.78167,"Normal"
"184836","Warning","PolicyViolation","Anomalous",134487867,123680625,28904,33372,6,TRUE,FALSE,122330047,24.70321,"Normal"
"44424","Warning","PolicyViolation","Suspicious",129034066,153805352,33485,36926,4,FALSE,TRUE,165665640,29.29631,"Normal"
"366414","Warning","PolicyViolation","Anomalous",127563379,114283299,26693,33463,6,TRUE,FALSE,152007056,19.92436,"Normal"
"333579","Informational","PolicyViolation","Suspicious",123059664,155149694,34596,35130,6,FALSE,FALSE,149491574,33.62351,"Normal"
"366221","Warning","PolicyViolation","Suspicious",132879020,171226337,39070,33381,6,FALSE,FALSE,182967114,37.49451,"Normal"
"86318","Warning","NormalOperation","Anomalous",142389518,125755390,29197,29390,6,TRUE,FALSE,151478351,29.47755,"Normal"
"185312","Informational","PolicyViolation","Critical",128920846,56925263,13020,34019,4,FALSE,FALSE,166110184,39.41493,"Normal"
"427553","Warning","PolicyViolation","Anomalous",134958584,99778187,23860,14448,5,TRUE,FALSE,143620541,23.34712,"Normal"
"304041","Warning","PolicyViolation","Critical",124782603,97653203,22731,33639,5,TRUE,FALSE,146977470,40.10206,"Normal"
"383171","Warning","PolicyViolation","Anomalous",123052955,131783690,30713,24924,6,FALSE,FALSE,151158763,27.66901,"Normal"
"190681","Warning","PolicyViolation","Suspicious",129193919,166490478,36499,24213,5,TRUE,FALSE,150968770,34.37823,"Normal"
"101056","Warning","PolicyViolation","Suspicious",128625663,153667787,35004,30193,6,FALSE,FALSE,160331812,31.7653,"Normal"
"462460","Warning","PolicyViolation","Anomalous",135041617,118236142,26273,23071,5,TRUE,FALSE,71681339,29.32681,"Normal"
"22660","Alert","PolicyViolation","Suspicious",131577280,182034857,40688,37303,6,TRUE,FALSE,122840506,30.24975,"Normal"
"389307","Warning","PolicyViolation","Elevated",199537858,68520069,30306,48306,7,FALSE,FALSE,169981822,38.63834,"Normal"
"59914","Warning","PolicyViolation","Suspicious",126513849,166223682,36468,31643,5,TRUE,TRUE,83988348,16.49352,"Normal"
"452337","Informational","PolicyViolation","Suspicious",126154159,183609977,41694,38517,7,TRUE,FALSE,191225313,37.12746,"Normal"
"92753","Warning","PolicyViolation","Suspicious",128579957,165783309,35861,38173,5,TRUE,FALSE,133839831,32.16202,"Normal"
"305057","Warning","PolicyViolation","Anomalous",126969119,125638789,28063,29715,5,TRUE,FALSE,145284967,22.86856,"Normal"
"438368","Warning","PolicyViolation","Suspicious",183434180,117579064,33800,16056,5,TRUE,FALSE,155889345,29.48888,"Normal"
"219460","Alert","PolicyViolation","Anomalous",131009602,128519599,27275,38509,5,FALSE,FALSE,195104112,23.28586,"Normal"
"398580","Warning","PolicyViolation","Anomalous",132166817,127599581,26969,40921,4,TRUE,FALSE,189982580,38.6262,"Normal"
"257663","Warning","PolicyViolation","Suspicious",128904751,180503361,40249,31318,6,TRUE,FALSE,184059822,17.70874,"Normal"
"389292","Informational","PolicyViolation","Anomalous",141370524,89073598,22531,32371,4,TRUE,FALSE,151261570,30.5014,"Normal"
"420255","Warning","PolicyViolation","Suspicious",136680179,159533003,35799,47478,6,TRUE,FALSE,168914706,30.74183,"Normal"
"462567","Warning","PolicyViolation","Anomalous",124809573,128400694,29310,42008,6,FALSE,FALSE,90500908,20.30816,"Normal"
"47824","Warning","PolicyViolation","Suspicious",140976910,203551498,44949,34240,7,TRUE,FALSE,139612430,29.59953,"Normal"
"240328","Warning","PolicyViolation","Suspicious",132006814,177418251,38082,35706,6,FALSE,FALSE,134391380,29.4209,"Normal"
"125374","Warning","PolicyViolation","Critical",133882543,103572081,25086,36112,6,FALSE,FALSE,110647416,28.43835,"Normal"
"396358","Warning","PolicyViolation","Anomalous",123088934,94709846,22463,39631,5,FALSE,FALSE,187655590,32.61086,"Normal"
"42412","Warning","PolicyViolation","Suspicious",124145844,161704272,35615,36903,5,TRUE,TRUE,157644851,31.47147,"Normal"
"85168","Warning","PolicyViolation","Suspicious",135617560,152407545,35724,35864,6,FALSE,FALSE,118389432,31.76373,"Normal"
"114928","Warning","PolicyViolation","Anomalous",133775380,117061359,27754,22586,6,FALSE,FALSE,88544543,31.43564,"Normal"
"144211","Warning","PolicyViolation","Anomalous",124914147,129650554,30316,26338,6,FALSE,FALSE,133515639,22.41605,"Normal"
"298366","Warning","PolicyViolation","Anomalous",127596854,139244326,31366,33608,6,TRUE,FALSE,193657821,41.02151,"Normal"
"309723","Warning","PolicyViolation","Anomalous",132932334,130671837,30544,25670,6,TRUE,FALSE,134399169,32.70995,"Normal"
"170495","Warning","PolicyViolation","Anomalous",135495655,129886803,30483,29775,6,TRUE,FALSE,160875386,24.60046,"Normal"
"109294","Warning","PolicyViolation","Critical",128754467,100970094,23878,42788,6,FALSE,FALSE,179455134,28.2292,"Normal"
"421913","Informational","PolicyViolation","Suspicious",142514847,65824076,23550,26617,6,TRUE,FALSE,202344836,29.66229,"Normal"
"427171","Warning","PolicyViolation","Critical",118023070,53022422,12637,20762,4,TRUE,TRUE,201654409,35.27575,"Normal"
"116011","Warning","PolicyViolation","Critical",128581418,76583015,18828,34270,6,FALSE,FALSE,159303839,30.8756,"Normal"
"291225","Warning","PolicyViolation","Anomalous",128305920,125984907,26187,37201,4,TRUE,TRUE,162735994,24.88556,"Normal"
"99624","Warning","PolicyViolation","Anomalous",132414772,113851039,24522,34268,4,FALSE,FALSE,172292958,26.08849,"Normal"
"230278","Warning","PolicyViolation","Anomalous",125874573,128563778,28659,35086,5,FALSE,FALSE,195813216,24.07324,"Normal"
"175457","Warning","PolicyViolation","Suspicious",132456114,147476923,32556,36296,5,FALSE,FALSE,139980008,25.99717,"Normal"
"439391","Warning","PolicyViolation","Suspicious",116477136,159341082,36368,29172,6,FALSE,FALSE,144174521,30.6045,"Normal"
"103490","Warning","NormalOperation","Anomalous",128906344,124527464,27150,36692,5,TRUE,FALSE,156626058,37.73874,"Normal"
"187488","Informational","PolicyViolation","Anomalous",136485263,146705434,32318,34202,6,FALSE,FALSE,137591303,35.52491,"Normal"
"151948","Warning","PolicyViolation","Anomalous",125764335,133706078,30458,40534,5,TRUE,FALSE,184071614,35.88628,"Normal"
"52004","Warning","PolicyViolation","Anomalous",121756536,84768633,22790,27519,6,FALSE,FALSE,132550474,27.31608,"Normal"
"327584","Warning","PolicyViolation","Anomalous",134483040,124955501,26853,35171,4,TRUE,FALSE,101397607,32.60117,"Normal"
"19881","Warning","PolicyViolation","Suspicious",134819018,171678549,38020,13782,5,FALSE,FALSE,168059981,32.14501,"Normal"
